time	logN	leafLogN	layers	leaves	q0Bits	circuitLevels	circuitPrimeBits	numP	defaultScale	topLogQ	topLogQP	topQCount	topPCount	leafLogQ	leafLogQP	leafQCount	leafPCount	baselineRan	baselinePrecBits	baselineModUpSec	baselineCtSSec	baselineEvalModSec	baselineStCSec	baselineTotalSec	oursRan	oursPrecBits	oursSplitSec	oursScaleDownSec	oursModUpSec	oursCtSSec	oursEvalModSec	oursStCSec	oursMergeSec	oursTotalSec	speedup
2026-05-17T20:49:51+08:00	17	16	1	2	34	1	20	1	25	1425.000373	1730.000373	32	5	1425.000373	1730.000373	32	5	false	0.000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	true	19.356360	0.195025042	0.001475000	0.084466250	27.984501417	9.136411250	16.160737125	1.554130333	55.116746417	NaN
