time	logN	leafLogN	layers	leaves	q0Bits	circuitLevels	circuitPrimeBits	numP	defaultScale	topLogQ	topLogQP	topQCount	topPCount	leafLogQ	leafLogQP	leafQCount	leafPCount	baselineRan	baselinePrecBits	baselineModUpSec	baselineCtSSec	baselineEvalModSec	baselineStCSec	baselineTotalSec	oursRan	oursPrecBits	oursSplitSec	oursScaleDownSec	oursModUpSec	oursCtSSec	oursEvalModSec	oursStCSec	oursMergeSec	oursTotalSec	speedup
2026-05-16T15:19:43+08:00	16	15	1	2	45	1	35	1	35	900.999963	961.999963	17	1	900.999963	961.999963	17	1	true	21.964588	2.031514084	48.989865541	3.429778834	3.760182416	58.211340875	true	21.459585	0.025172458	0.001022167	0.924276791	21.335016709	1.954388125	2.066121833	0.049247833	26.355245916	2.208719
