time	logN	leafLogN	layers	leaves	q0Bits	circuitLevels	circuitPrimeBits	numP	defaultScale	topLogQ	topLogQP	topQCount	topPCount	leafLogQ	leafLogQP	leafQCount	leafPCount	baselineRan	baselinePrecBits	baselineModUpSec	baselineCtSSec	baselineEvalModSec	baselineStCSec	baselineTotalSec	oursRan	oursPrecBits	oursSplitSec	oursScaleDownSec	oursModUpSec	oursCtSSec	oursEvalModSec	oursStCSec	oursMergeSec	oursTotalSec	speedup
2026-05-16T15:14:10+08:00	16	15	1	2	34	1	20	1	25	875.169944	936.169944	17	1	875.169944	936.169944	17	1	true	12.079955	1.464283542	40.530891666	2.993983875	5.644037834	50.633196917	true	11.501350	0.024989000	0.000906167	0.644704375	20.722828416	1.597635334	1.567223416	0.065339667	24.623626375	2.056285
