time	logN	leafLogN	layers	leaves	q0Bits	circuitLevels	circuitPrimeBits	numP	defaultScale	topLogQ	topLogQP	topQCount	topPCount	leafLogQ	leafLogQP	leafQCount	leafPCount	baselineRan	baselinePrecBits	baselineModUpSec	baselineCtSSec	baselineEvalModSec	baselineStCSec	baselineTotalSec	oursRan	oursPrecBits	oursSplitSec	oursScaleDownSec	oursModUpSec	oursCtSSec	oursEvalModSec	oursStCSec	oursMergeSec	oursTotalSec	speedup
2026-05-16T15:45:45+08:00	16	15	1	2	30	1	18	1	22	870.585126	931.585126	17	1	870.585126	931.585126	17	1	true	9.082318	1.617987541	43.651562042	2.850568917	3.522823375	51.642941875	true	0.965076	0.049069917	0.000493875	0.922748541	21.267423000	1.701055209	1.652478958	0.072919750	25.666189250	2.012100
