time	logN	leafLogN	layers	leaves	q0Bits	circuitLevels	circuitPrimeBits	numP	defaultScale	topLogQ	topLogQP	topQCount	topPCount	leafLogQ	leafLogQP	leafQCount	leafPCount	baselineRan	baselinePrecBits	baselineModUpSec	baselineCtSSec	baselineEvalModSec	baselineStCSec	baselineTotalSec	oursRan	oursPrecBits	oursSplitSec	oursScaleDownSec	oursModUpSec	oursCtSSec	oursEvalModSec	oursStCSec	oursMergeSec	oursTotalSec	speedup
2026-05-17T11:51:40+08:00	16	15	1	2	45	1	35	5	35	900.999963	1205.999963	17	5	NaN	NaN	0	0	true	21.961895	0.187291208	2.191159500	1.176529083	0.455893125	4.010872916	false	0.000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	NaN
2026-05-17T11:52:03+08:00	16	15	1	2	45	2	35	5	35	936.000068	1241.000068	18	5	NaN	NaN	0	0	true	21.957334	0.190656125	2.050522625	1.315888833	0.689854542	4.246922125	false	0.000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	NaN
