time	logN	leafLogN	layers	leaves	q0Bits	circuitLevels	circuitPrimeBits	numP	defaultScale	topLogQ	topLogQP	topQCount	topPCount	leafLogQ	leafLogQP	leafQCount	leafPCount	baselineRan	baselinePrecBits	baselineModUpSec	baselineCtSSec	baselineEvalModSec	baselineStCSec	baselineTotalSec	oursRan	oursPrecBits	oursSplitSec	oursScaleDownSec	oursModUpSec	oursCtSSec	oursEvalModSec	oursStCSec	oursMergeSec	oursTotalSec	speedup
2026-05-17T22:09:08+08:00	17	16	1	2	45	7	35	5	35	1110.999565	1415.999565	23	5	1110.999565	1415.999565	23	5	false	0.000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	true	20.470266	0.035318250	0.001279208	0.497995667	14.439793250	2.721368167	4.526342083	0.305727375	22.527824000	NaN
